root	section	doc_type	variant	symlink	symlink_target	size_kb	status	date	tags	title	path
project:Grants	02-submissions	other	primary	no		44.2				Science Brief: Virtual Cell and Causal Perturbation Modeling	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/_sources/SCIENCE_BRIEF.md
project:Grants	02-submissions	other	primary	no		21.2				IGoR Eligibility, OCI, and Multi-Proposal Rules — Verbatim Extraction	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/_sources/IGoR_Eligibility_OCI_MultiProposal_Rules_2026-06-17.md
project:Grants	02-submissions	other	primary	no		15.1				Cytognosis TA1-TA2 Methods Deep-Dive (IGoR)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/_sources/IGoR_TA1-TA2_Methods_DeepDive_2026-06-05.md
project:Grants	02-submissions	other	primary	no		20.2				IGoR TA Structure and Participation Rules — Source Extraction	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/_sources/IGoR_TA_Structure_Stage_Rules_2026-06-17.md
project:Grants	02-submissions	other	primary	no		3.9				ARPA-H IGoR — Key Info + Disease-Scope Strategy	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/_sources/IGoR_Key_Info_and_Disease_Strategy_2026-06-02.md
project:Grants	02-submissions	other	primary	no		46.1				CytoIGoR — Prior Work Consolidated Brief	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/_sources/PRIOR_WORK_CONSOLIDATED.md
project:Grants	02-submissions	other	primary	no		6.4				Cytognosis IGoR Strategy (master)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/_sources/IGoR_Strategy_Master_2026-06-03.md
project:Grants	02-submissions	other	primary	no		7.1				IGoR TA1 / TA2 — Research and Positioning	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/_sources/IGoR_TA1_TA2_Research_2026-06-02.md
project:Grants	02-submissions	other	primary	no		34.9				Standards for Representing Disease Knowledge: Causal, Temporal, and Omics-Aware	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/_sources/disease-knowledge-standards-comparison_2026-06-10.md
project:Grants	02-submissions	other	primary	no		58.4				TA1-to-TA2 Interface: A Mechanistic-Model-Grounded Research Deep-Dive	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/IFACE_TA1_TA2__full.md
project:Grants	02-submissions	readme	primary	no		1.7				IGoR deep-dive research (TAs and interfaces)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/README.md
project:Grants	02-submissions	other	primary	no		45.4				TA4 Validated-Lab Marketplace: Platform Deep Dive	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/TA4_labs__full.md
project:Grants	02-submissions	other	primary	no		12.1				TA4 Validated-Lab Marketplace: ADHD-Friendly Companion	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/TA4_labs__brief.md
project:Grants	02-submissions	other	primary	no		43.7				TA3-to-TA4 Interface: Protocol Encodability, Calibration Artifacts, and Capability Manifests	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/IFACE_TA3_TA4__full.md
project:Grants	02-submissions	other	primary	no		11.8				TA3-to-TA4 Interface: ADHD-Friendly Brief	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/IFACE_TA3_TA4__brief.md
project:Grants	02-submissions	other	primary	no		10.1				TA3 Interoperable Experimental Procedures: Protocol Standards (Brief)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/TA3_protocols__brief.md
project:Grants	02-submissions	other	primary	no		78.9				TA1 Comprehensive Disease Models: Full Research Deep-Dive	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/TA1_disease_models__full.md
project:Grants	02-submissions	other	primary	no		102.2					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/Teton_vs_Cellanome_R3200_sidebyside_2026-06-19.pptx
project:Grants	02-submissions	other	primary	no		33.0				TA3 Interoperable Experimental Procedures: Protocol Standards Deep Dive (Full)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/TA3_protocols__full.md
project:Grants	02-submissions	other	primary	no		18.8				TA4-to-TA1 Interface: Data Return and Model Update Loop (Brief)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/IFACE_TA4_TA1__brief.md
project:Grants	02-submissions	other	primary	no		18.0				TA1-to-TA2 Interface: ADHD-Friendly Companion	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/IFACE_TA1_TA2__brief.md
project:Grants	02-submissions	other	primary	no		21.8				TA1 Comprehensive Disease Models: ADHD-Friendly Companion	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/TA1_disease_models__brief.md
project:Grants	02-submissions	other	primary	no		8.9				TA3 Design and Standards: ADHD-Friendly Brief	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/TA3_Integrated_Design_and_Standards__brief.md
project:Grants	02-submissions	other	primary	no		38.0				TA2 New Science Engine: A Deep-Dive Review	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/TA2_science_engine__full.md
project:Grants	02-submissions	other	primary	no		48.2				TA3 Integrated Design and Standards Reference (PsychIGoR)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/TA3_Integrated_Design_and_Standards__full.md
project:Grants	02-submissions	other	primary	no		1.8				Teton vs. Cellanome R3200: the 2-minute version	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/Teton_vs_Cellanome_R3200_SIMPLE_2026-06-19.md
project:Grants	02-submissions	other	primary	no		41.1				TA2-to-TA3 Interface: Experiment-Intent Specification and Protocol Compilation	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/IFACE_TA2_TA3__full.md
project:Grants	02-submissions	other	primary	no		12.7				TA2-to-TA3 Interface: ADHD-Friendly Companion	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/IFACE_TA2_TA3__brief.md
project:Grants	02-submissions	other	primary	no		68.5				TA4-to-TA1 Interface: Experimental Data Return and Model Update Loop	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/IFACE_TA4_TA1__full.md
project:Grants	02-submissions	other	primary	no		16.3				Element Bio Teton CytoProfiling vs. Cellanome R3200	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/Cellanome_R3200_vs_Element_Teton_comparison_2026-06-19.md
project:Grants	02-submissions	other	primary	no		10.6				TA2 New Science Engine: ADHD-Friendly Brief	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/deep_dives/TA2_science_engine__brief.md
project:Grants	02-submissions	code	primary	no		1.3					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/_template/pdf.css
project:Grants	02-submissions	config/schema	primary	no		3.8					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/_template/manifest.json
project:Grants	02-submissions	other	primary	no		1.0					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/research/_template/master_head.md
project:Grants	02-submissions	other	primary	no		3.9				Partner outreach strategy (internal)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/PARTNER_OUTREACH_STRATEGY.md
project:Grants	02-submissions	other	primary	no		18.5				Cellanome Mutual NDA — CriticMarkup Redline	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/Cellanome-NDA_CriticMarkup-redline_2026-06-07.md
project:Grants	02-submissions	other	primary	no		66.0					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/IGoR_teams_enriched.tsv
project:Grants	02-submissions	other	primary	no		4377.0					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/Cellanome-NDA_Duane-revised_2026-06-16.docx
project:Grants	02-submissions	other	primary	no		32.6				IGoR candidate and partner dossier (internal, comprehensive)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/CANDIDATE_DOSSIER.md
project:Grants	02-submissions	other	primary	no		3.7				IGoR Candidate Slate — TA1–TA4 + Mandatory Roles (Tier 1–3)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/IGoR_Candidate_Slate_Tier1-3_2026-06-03.md
project:Grants	02-submissions	other	primary	no		7.2				SIFT capabilities analysis (TA3, and TA2) for IGoR	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/SIFT_capabilities_analysis.md
project:Grants	02-submissions	other	primary	no		19.3				IGoR team and partner tracker (internal, living)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/TEAM_TRACKER.md
project:Grants	02-submissions	other	primary	no		98.0					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/IGoR_teaming_roster.tsv
project:Grants	02-submissions	other	primary	no		1.9				Cellanome thank-you + gentle numbers reminder (2026-06-18)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/outreach/Cellanome_thankyou_2026-06-18.md
project:Grants	02-submissions	other	primary	no		6.1				Cellanome decision-forcing email (reply to Dwight, 2026-06-16; updated post-call 2026-06-17)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/outreach/Cellanome_Dwight_decision_email_2026-06-16.md
project:Grants	02-submissions	other	primary	no		7.3				Anne Carpenter outreach (ARPA-H IGoR / PsychIGoR)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/outreach/Carpenter_Anne_outreach.md
project:Grants	02-submissions	other	primary	no		3.0				Outreach email: SIFT (Dan Bryce, cc Robert Goldman), TA3 / LabOP (and TA2 planning)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/outreach/SIFT_Dan_Bryce_outreach.md
project:Grants	02-submissions	other	primary	no		1.3				SPOC Biosciences decline (kind no, 2026-06-18)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/outreach/SPOC_Lydia_decline_2026-06-18.md
project:Grants	02-submissions	other	primary	no		2.5				Outreach message: Illumina (Sebastian Pineda), TA4 sequencing and data	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/outreach/Illumina_Sebastian_Pineda_outreach.md
project:Grants	02-submissions	other	primary	no		3.7				Illumina / Michael Mehan outreach (TA4.2 sequencing and bioinformatics)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/outreach/Illumina_Mehan_outreach.md
project:Grants	02-submissions	other	primary	no		4.4				Transfyr outreach (ARPA-H IGoR / PsychIGoR)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/outreach/Transfyr_Casandra_outreach.md
project:Grants	02-submissions	other	primary	no		3.1				Outreach message: Xaira (Ci Chu, optionally cc Bo Wang), peer collaboration	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/outreach/Xaira_CiChu_outreach.md
project:Grants	02-submissions	other	primary	no		1.2				Transfyr decline (kind no, 2026-06-18)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/outreach/Transfyr_Casandra_decline_2026-06-18.md
project:Grants	02-submissions	other	primary	no		5.0				SIFT / Dan Bryce outreach, REVISED 2026-06-15	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/outreach/SIFT_Dan_Bryce_outreach_REVISED_2026-06-15.md
project:Grants	02-submissions	other	primary	no		1.2				SIFT / Dan Bryce follow-up and reminder (2026-06-18)	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/outreach/SIFT_Dan_followup_2026-06-18.md
project:Grants	02-submissions	other	primary	no		12.2					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/TA4_Xaira_CiChu.docx
project:Grants	02-submissions	other	primary	no		3.1				IGoR teaming: Medra and Cytognosis/IPAI, TA3/TA4 autonomous execution	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/TA3-TA4_Medra.md
project:Grants	02-submissions	other	primary	no		6.4				IGoR teaming: Cellanome and PsychIGoR (Cytognosis and IPAI), TA4 live-cell and single-cell laboratory	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/TA4_Cellanome.md
project:Grants	02-submissions	other	primary	no		12.3					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/TA2_Phylo.docx
project:Grants	02-submissions	other	primary	no		3.2				IGoR teaming: Triple Ring Technologies and Cytognosis/IPAI, TA3/TA4 systems and integration	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/TA3-TA4_TripleRing.md
project:Grants	02-submissions	other	primary	no		12.9					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/TA4_Illumina_Mehan.docx
project:Grants	02-submissions	other	primary	no		2.7				IGoR teaming: Phylo (Biomni) and Cytognosis/IPAI, TA2 agentic add-on	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/TA2_Phylo.md
project:Grants	02-submissions	other	primary	no		3.1				IGoR teaming: Illumina and Cytognosis/IPAI, TA4 sequencing and data	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/TA4_Illumina_Sebastian.md
project:Grants	02-submissions	other	primary	no		12.5					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/TA3-TA4_Medra.docx
project:Grants	02-submissions	other	primary	no		12.5					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/TA4_Illumina_Sebastian.docx
project:Grants	02-submissions	other	primary	no		3.4				IGoR teaming: SIFT and Cytognosis/IPAI, TA3 interoperable protocols	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/TA3_SIFT.md
project:Grants	02-submissions	other	primary	no		4.4				IGoR teaming: Illumina as the TA4.2 sequencing and bioinformatics readout	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/TA4_Illumina_Mehan.md
project:Grants	02-submissions	other	primary	no		12.6					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/TA3_SIFT.docx
project:Grants	02-submissions	other	primary	no		13.6					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/TA4_Cellanome.docx
project:Grants	02-submissions	other	primary	no		12.4					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/TA3-TA4_TripleRing.docx
project:Grants	02-submissions	other	primary	no		5.4				ARPA-H IGoR at a glance: program, technical areas, and our team	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/00_IGoR_Program_Overview.md
project:Grants	02-submissions	other	primary	no		3.1				A collaboration concept: Xaira and Cytognosis/IPAI on ARPA-H IGoR	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/TA4_Xaira_CiChu.md
project:Grants	02-submissions	other	primary	no		14.5					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/01_For_Ananth_Science_Seeking_Logistics.docx
project:Grants	02-submissions	other	primary	no		13.6					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/00_IGoR_Program_Overview.docx
project:Grants	02-submissions	other	primary	no		7.3				Team PsychIGoR for ARPA-H IGoR: the science, who we are seeking, and logistics	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/01_For_Ananth_Science_Seeking_Logistics.md
project:Grants	02-submissions	code	primary	no		1.1					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/_assets/pdf.css
project:Grants	02-submissions	code	primary	no		1.7					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/_assets/build_all.py
project:Grants	02-submissions	other	primary	no		4.2				IGoR teaming: Transfyr and Cytognosis/IPAI, cross-lab reproducibility and execution observability	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/_parked/TA3-TA4_Transfyr.md
project:Grants	02-submissions	other	primary	no		12.8					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/_parked/TA3-TA4_Transfyr.docx
project:Grants	02-submissions	other	primary	no		2.7				IGoR teaming: Operant BioPharma and Cytognosis/IPAI, TA4 iPSC-neuron laboratory	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/_parked/TA4_Operant_PARKED_role-mismatch.md
project:Grants	02-submissions	other	primary	no		3.2				IGoR teaming: SPOC Biosciences and Cytognosis/IPAI, TA4 protein-level validation	Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/_parked/TA4_SPOC.md
project:Grants	02-submissions	other	primary	no		12.1					Claude/Projects/Grants/02-submissions/Grants/ARPA-H/IGoR/partnerships/onepagers/_parked/TA4_SPOC.docx
